Image_URL,Barcode,CountryName,MinimumDate,MaximumDate,collectorName1,verbatimCollector1,HUH_BotanistID_1,Top_Primary_tested_name,Top_Primary_master_name,Top_Primary_master_irn,Top_Primary_id_match,Top_Primary_name_match,Top_Primary_FM_Country_match,Top_Primary_FM_Date_match,Top_Primary_FM_Team_match,Top_Primary_HUH_Country_match,Top_Primary_HUH_Date_match,Top_Primary_HUH_Team_match,Top_Primary_score,collectorName2,verbatimCollector2,HUH_BotanistID_2,Top_Sec2_tested_name,Top_Sec2_master_name,Top_Sec2_master_irn,Top_Sec2_id_match,Top_Sec2_name_match,Top_Sec2_FM_Country_match,Top_Sec2_FM_Date_match,Top_Sec2_FM_Team_match,Top_Sec2_HUH_Country_match,Top_Sec2_HUH_Date_match,Top_Sec2_HUH_Team_match,Top_Sec2_score,collectorName3,verbatimCollector3,HUH_BotanistID_3,Top_Sec3_tested_name,Top_Sec3_master_name,Top_Sec3_master_irn,Top_Sec3_id_match,Top_Sec3_name_match,Top_Sec3_FM_Country_match,Top_Sec3_FM_Date_match,Top_Sec3_FM_Team_match,Top_Sec3_HUH_Country_match,Top_Sec3_HUH_Date_match,Top_Sec3_HUH_Team_match,Top_Sec3_score,collectorName4,verbatimCollector4,HUH_BotanistID_4,Top_Sec4_tested_name,Top_Sec4_master_name,Top_Sec4_master_irn,Top_Sec4_id_match,Top_Sec4_name_match,Top_Sec4_FM_Country_match,Top_Sec4_FM_Date_match,Top_Sec4_FM_Team_match,Top_Sec4_HUH_Country_match,Top_Sec4_HUH_Date_match,Top_Sec4_HUH_Team_match,Top_Sec4_score,collectorName5,verbatimCollector5,HUH_BotanistID_5,Top_Sec5_tested_name,Top_Sec5_master_name,Top_Sec5_master_irn,Top_Sec5_id_match,Top_Sec5_name_match,Top_Sec5_FM_Country_match,Top_Sec5_FM_Date_match,Top_Sec5_FM_Team_match,Top_Sec5_HUH_Country_match,Top_Sec5_HUH_Date_match,Top_Sec5_HUH_Team_match,Top_Sec5_score,verbatimCollector6,Unnamed: 0,Multimedia_IRN,Taxon,Taxon_IRN,Powo_Id,CollectorNumber,CatologueNumber,VerbatimCollectionDate,Ambiguous,Non_Ambiguous,Years,DateValidation,Locality_IRN,StateProvinceTerritory,Municipality,PreciseLocality,AltitudeMin,AltitudeMax,AltitudeUnits,VerbatimAltitude,LatitudeDMS,LongitudeDMS,Habitat,PlantDescription,HUH_UUID_1,HUH_UUID_2,HUH_UUID_3,HUH_UUID_4,HUH_UUID_5,verbatimCollector7,verbatimCollector8
http://fm-digital-assets.fieldmuseum.org/2818/947/V0616204F.jpg,V0616204F,Guatemala,28 Apr 1937,,,W. C. Muenscher,,W. C. Muenscher (nan),Walter L. C. Muenscher (HUH),75807,False|Unlisted,True,False,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818947,Ficus aurea,31611,,12259,904381,"April 28, 1937",,"April 28, 1937",1937,In Range,26028,Escuintla,,"San Filipe, Finca El Zapote",,,,,,,,A large strangling tree,,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/661/V0616205F.jpg,V0616205F,Guatemala,28 Mar 1982,,,E. Duarte,,E. Duarte (nan),,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818661,Ficus aurea,31611,,82.117,1913180,28 marzo 1982,,28 marzo 1982,1982,Collector Not Found,670,Sololá,Santiago Atitlan,"muni. Atitlan, Bahia de Pasanahi",1500.0,,Metres,,,,"Especie dominate, junto con Bursera simaruba. Crecestambien entre las rocas","Arbol de 8m de alto, tronco muy irregular, producto de raices adventicias creciendo sobre roca; ""amate""",,,,,,,
http://fm-digital-assets.fieldmuseum.org/2819/232/V0616206F.jpg,V0616206F,Guatemala,6 Apr 1993,,,Juan J. Castillo,,Juan J. Castillo (nan),J. J. Castillo Mont (FM),,False|Unlisted,True,False,False,False|No-team-data,True|Guatemala,True|Collections_in,True|1,Name|Country|Date|Team,Armín Castillo,Armín Castillo,,Armín Castillo (Armín Castillo),Armín Castillo (FM),161792,False|Unlisted,True,False,True,False,True|Guatemala,False,True|1,Name|Country|Date|Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2819232,Ficus aurea,31611,,1784,2141183,"April 6, 1993",,"April 6, 1993",1993,Collector Not Found,3515,Huehuetenango,Nentón,"Municipio de Nenton, collectado antes de llegar al campo de futbol del pueblo (Nenton)",800.0,,Metres,,15 48 N,91 45 W,Bosque seco subtropical,"Arbol de 9 mts. de alto, hojas brillantes en el haz (con latex).; ""Chumish"", ""Chumix""",,379a2dca-42e6-40b5-a8c3-50a034dc686c,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/853/V0616207F.jpg,V0616207F,Guatemala,16 May 1937,,,W. C. Muenscher,,W. C. Muenscher (nan),Walter L. C. Muenscher (HUH),75807,False|Unlisted,True,False,True,False|No-co-collectors,False,False,False|No-co-collectors,Name|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818853,Ficus aurea,31611,,12255,905399,"May 16, 1937",,"May 16, 1937",1937,In Range,1010,Izabal,,near Motagua River; Quirigua,,,,,,,low wet land,A tree,,,,,,,
http://fm-digital-assets.fieldmuseum.org/2819/235/V0616208F.jpg,V0616208F,Guatemala,25 Apr 1942,,,Julian A. Steyermark,,Julian A. Steyermark (nan),J. A. Steyermark (FM),47737,False|Unlisted,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2819235,Ficus aurea,31611,,45983,1141136,"April 25, 1942",,"April 25, 1942",1942,In Range,3620,Petén,,"along Rio Machaquila, north of El Cambio",75.0,100.0,Metres,,,,,,,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/939/V0616209F.jpg,V0616209F,Guatemala,25 Apr 1942,,"Steyermark, J. A.",Julian A. Steyermark,101462,"Julian A. Steyermark (Steyermark, J. A.)",J. A. Steyermark (FM),47737,True|101462,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818939,Ficus aurea,31611,,45983,1140941,"April 25, 1942",,"April 25, 1942",1942,In Range,3620,Petén,,"along Rio Machaquila, north of El Cambio",75.0,100.0,Metres,,,,,"Shrub 20 ft. tall; leaves subcoriaceous, dark green above with greenish white nerves, dull paler green beneath",38e7d52a-644a-4ca4-aff2-f3bb199e5eba,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/850/V0616210F.jpg,V0616210F,Guatemala,30 Mar 1939,,"Standley, Paul Carpenter",Paul C. Standley,100031,"Paul C. Standley (Standley, Paul Carpenter)",P. C. Standley (FM),62594,True|100031,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818850,Ficus aurea,31611,,69773,989899,"March 30, 1939",,"March 30, 1939",1939,In Range,3578,Baja Verapaz,,north of Santa Rosa,,,,,,,Dry rocky hills; in forest of pine and oak,Large tree.,2eda4d73-28d8-4744-aac4-4fc351d4256d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/983/V0616211F.jpg,V0616211F,Guatemala,26 Apr 1939,27 Apr 1939,"Standley, Paul Carpenter",Paul C. Standley,100031,"Paul C. Standley (Standley, Paul Carpenter)",P. C. Standley (FM),62594,True|100031,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818983,Ficus aurea,31611,,72236,991435,Apr. 26. 27. 1939,,Apr. 26. 27. 1939,1939,In Range,1010,Izabal,,Near Quirigua,72.0,150.0,Metres,,,,In pasture,Tree 40 ft. with spreading crown,2eda4d73-28d8-4744-aac4-4fc351d4256d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/274/V0616212F.jpg,V0616212F,Guatemala,30 Mar 1939,,"Standley, Paul Carpenter",Paul C. Standley,100031,"Paul C. Standley (Standley, Paul Carpenter)",P. C. Standley (FM),62594,True|100031,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818274,Ficus aurea,31611,,69780,989870,"March 30, 1939",,"March 30, 1939",1939,In Range,3578,Baja Verapaz,,north of Santa Rosa,,,,,,,Dry rocky hills; in forest of pine and oak,Tree 20 ft. with spreading crown.,2eda4d73-28d8-4744-aac4-4fc351d4256d,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/492/V0616213F.jpg,V0616213F,Guatemala,8 Jan 1935,,"Aguilar Hidalgo, Mercedes",Mercedes Aguilar H.,118569,"Mercedes Aguilar H.  (Aguilar Hidalgo, Mercedes)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818492,Ficus aurea,31611,,210,1965773,8 Jan 1935,,8 Jan 1935,1935,Collector Not Found,3620,Petén,La Libertad,La Libertad and vicinity,,,,,,,,,daa394ad-9efb-440d-8c19-92aba5bb3807,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/463/V0616214F.jpg,V0616214F,Guatemala,4 Apr 1933,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818463,Ficus aurea,31611,,2464,683784,"April 4, 1933",,"April 4, 1933",1933,In Range,3620,Petén,La Libertad,"Saban San Francisco, La Libertad",,,,,,,,,b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/655/V0616215F.jpg,V0616215F,Guatemala,8 Jan 1935,,"Aguilar Hidalgo, Mercedes",Mercedes Aguilar H.,118569,"Mercedes Aguilar H.  (Aguilar Hidalgo, Mercedes)",,,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,False|NoMatch,NoMatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818655,Ficus aurea,31611,,210,765850,8 Jan 1935,,8 Jan 1935,1935,Collector Not Found,3620,Petén,La Libertad,La Libertad and vicinity,,,,,,,,,daa394ad-9efb-440d-8c19-92aba5bb3807,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/748/V0616216F.jpg,V0616216F,Guatemala,21 Apr 1933,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818748,Ficus aurea,31611,,2292,683780,"April 21, 1933",,"April 21, 1933",1933,In Range,3620,Petén,La Libertad,La Libertad,,,,,,,,,b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/629/V0616217F.jpg,V0616217F,Guatemala,14 May 1933,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818629,Ficus aurea,31611,,3249,1965772,"May. 14, 1933",,"May. 14, 1933",1933,In Range,3620,Petén,La Libertad,La Libertad,,,,,,,,,b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2819/032/V0616218F.jpg,V0616218F,Guatemala,14 May 1933,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2819032,Ficus aurea,31611,,3249,683793,May 14. 1933,,May 14. 1933,1933,In Range,3620,Petén,La Libertad,La Libertad,,,,,,,,,b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2819/084/V0616219F.jpg,V0616219F,Guatemala,6 Jun 1933,,C. L. Lundell,C. L. Lundell,103660,C. L. Lundell (C. L. Lundell),C. L. Lundell (FM),22707,True|103660,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|ID|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2819084,Ficus aurea,31611,,3655,683771,"June 6, 1933",,"June 6, 1933",1933,In Range,3620,Petén,La Libertad,La Libertad,,,,,,,,,b722e0f1-83c9-478d-881c-56ec88e99aea,,,,,,
http://fm-digital-assets.fieldmuseum.org/2818/434/V0616220F.jpg,V0616220F,Guatemala,18 Aug 1942,,,Julian A. Steyermark,,Julian A. Steyermark (nan),J. A. Steyermark (FM),47737,False|Unlisted,True,False,True,False|No-co-collectors,True|Guatemala,True|Both,False|No-co-collectors,Name|Country|Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818434,Ficus aurea,31611,,50874,1140243,"August 18, 1942",,"August 18, 1942",1942,In Range,3515,Huehuetenango,Cuilco,"along Rio Cuilco, between Cuilco and aldea of San Juan 2¹/₂ miles west of Cuilco",1200.0,1300.0,Metres,,,,,,,,,,,,
