ecatalogue_key,DarImageURL,catalog_irn,ObjEcode,ObjObjectNumber,IdeFiledAsFamilyNumber,DarGenus,DarSpecies,DarSubspecies,DarInfraspecificEpithet,DarInfraspecificRank,ColCollectionNumber,ColEarliestDateCollected,ColLatestDateCollected,ColDateCollected,site_irn,LocElevationASLFromMt,LocElevationASLToMt,LocElevationASLFromFt,LocElevationASLToFt,PolLocality,PolPD1,PolPD2,PolPD3,LatPreferredCentroidLatDec,LatPreferredCentroidLatitude,LatPreferredCentroidLongDec,LatPreferredCentroidLongitude,site_parent_irn,taxon_1_IdeTaxonRef_key,taxon_1_taxon_irn,taxon_1_taxon_parent_irn,taxon_2_IdeTaxonRef_key,taxon_2_taxon_irn,taxon_2_taxon_parent_irn,col_1_ColCollectorRef_key,col_1_Collector_irn,col_1_NamFullName,col_1_NamBriefName,col_1_NamFirst,col_1_NamMiddle,col_1_NamLast,col_1_NamPartyType,col_1_NamSource,col_1_NamExternalReferences_tab,col_1_NamOrganisationOtherNames_tab,col_1_NamOtherNames_tab,col_1_NamRoles_tab,col_2_ColCollectorRef_key,col_2_Collector_irn,col_2_NamFullName,col_2_NamBriefName,col_2_NamFirst,col_2_NamMiddle,col_2_NamLast,col_2_NamPartyType,col_2_NamSource,col_2_NamExternalReferences_tab,col_2_NamOrganisationOtherNames_tab,col_2_NamOtherNames_tab,col_2_NamRoles_tab,col_3_ColCollectorRef_key,col_3_Collector_irn,col_3_NamFullName,col_3_NamBriefName,col_3_NamFirst,col_3_NamMiddle,col_3_NamLast,col_3_NamPartyType,col_3_NamSource,col_3_NamExternalReferences_tab,col_3_NamOrganisationOtherNames_tab,col_3_NamOtherNames_tab,col_3_NamRoles_tab,col_4_ColCollectorRef_key,col_4_Collector_irn,col_4_NamFullName,col_4_NamBriefName,col_4_NamFirst,col_4_NamMiddle,col_4_NamLast,col_4_NamPartyType,col_4_NamSource,col_4_NamExternalReferences_tab,col_4_NamOrganisationOtherNames_tab,col_4_NamOtherNames_tab,col_4_NamRoles_tab,col_5_ColCollectorRef_key,col_5_Collector_irn,col_5_NamFullName,col_5_NamBriefName,col_5_NamFirst,col_5_NamMiddle,col_5_NamLast,col_5_NamPartyType,col_5_NamSource,col_5_NamExternalReferences_tab,col_5_NamOrganisationOtherNames_tab,col_5_NamOtherNames_tab,col_5_NamRoles_tab
1106,http://fm-digital-assets.fieldmuseum.org/49/987/V0050891F.jpg,341788,V0050891F,974380,,Pectis,floribunda,,,,,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1118.0,116978.0,56605.0,,,,1309.0,65699.0,Ramón d. l. Sagra,R. de la Sagra,Ramón,de la,Sagra,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,http://fm-digital-assets.fieldmuseum.org/49/990/V0050894F.jpg,341791,V0050894F,248628,,Pectis,pratensis,,,,3612,1860,1864,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1119.0,116980.0,56605.0,,,,1310.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,http://fm-digital-assets.fieldmuseum.org/52/026/V0051440F.jpg,342436,V0051440F,143525,,Spilanthes,limonica,,,,75,1903-01-26,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1120.0,117373.0,74461.0,,,,1311.0,22706.0,Cyrus Guernsey Pringle,C. G. Pringle,Cyrus,Guernsey,Pringle,Person,Botany Master,ASA Botanist ID 102121,,,"Collector (Botany)
Author (Botany)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,http://fm-digital-assets.fieldmuseum.org/49/671/V0050456F.jpg,341289,V0050456F,165159,,Isocarpha,cubana,,,,246,1903-12-19,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1121.0,116756.0,39891.0,,,,1312.0,14211.0,Allen H. Curtiss,A. H. Curtiss,Allen,Hiram,Curtiss,Person,Botany Master,ASA Botanist ID 137553,,A. Curtiss,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,http://fm-digital-assets.fieldmuseum.org/60/832/V0064675F.jpg,334815,V0064675F,940341,,Aulomyrcia,sagraea,,,,,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1122.0,636.0,283179.0,,,,1313.0,65699.0,Ramón d. l. Sagra,R. de la Sagra,Ramón,de la,Sagra,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,http://fm-digital-assets.fieldmuseum.org/55/750/V0045508F.jpg,340593,V0045508F,702462,,Cyperus,nanus,,subtenuis,Variety,7734,1916-09-25,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1123.0,118444.0,413537.0,,,,1314.0,28153.0,Erik L. Ekman,E. L. Ekman,Erik,Leonard,Ekman,Person,Botany Master,ASA Botanist ID 149789,,E. Ekman,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,,337371,,197823,,Euphorbia,buxifolia,,,,2096,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1124.0,30595.0,89707.0,,,,1315.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,http://fm-digital-assets.fieldmuseum.org/137/626/V0075107F.jpg,339502,V0075107F,78924,,Thrinax,drudei,,,,3965,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1125.0,77873.0,77869.0,,,,1316.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,http://fm-digital-assets.fieldmuseum.org/137/625/V0075106F.jpg,339503,V0075106F,78925,,Thrinax,drudei,,,,3965,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1126.0,77873.0,77869.0,,,,1317.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,http://fm-digital-assets.fieldmuseum.org/137/627/V0075108F.jpg,339507,V0075108F,185707,,Thrinax,punctulata,,,,4245bis,1904-12-10,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1127.0,77882.0,77869.0,,,,1318.0,21227.0,Charles F. Baker,C. F. Baker,Charles,Fuller,Baker,Person,Botany Master,ASA Botanist ID 101319,,,Collector (Botany),1319.0,37834.0,Heman A. van Hermann,H. A. van Hermann,Heman,Adolf,van Hermann,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,http://fm-digital-assets.fieldmuseum.org/137/628/V0075109F.jpg,339513,V0075109F,876452,,Thrinax,wendlandiana,,,,3219,1860,1864,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1128.0,77887.0,77869.0,,,,1320.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,http://fm-digital-assets.fieldmuseum.org/44/413/V0045523F.jpg,340648,V0045523F,702382,,Eleocharis,capillacea,,,,17788,1923-10-26,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1129.0,118459.0,27109.0,,,,1321.0,28153.0,Erik L. Ekman,E. L. Ekman,Erik,Leonard,Ekman,Person,Botany Master,ASA Botanist ID 149789,,E. Ekman,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,http://fm-digital-assets.fieldmuseum.org/44/424/V0045534F.jpg,340662,V0045534F,17023,,Fimbristylis,grisebachii,,,,400,1895-10-08,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1130.0,118463.0,31866.0,,,,1322.0,66726.0,Robert Combs,R. Combs,Robert,,Combs,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,http://fm-digital-assets.fieldmuseum.org/44/590/V0045704F.jpg,341374,V0045704F,702401,,Eriocaulon,cubense,,,,12065,1920-11-03,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1131.0,118380.0,89598.0,,,,1323.0,28153.0,Erik L. Ekman,E. L. Ekman,Erik,Leonard,Ekman,Person,Botany Master,ASA Botanist ID 149789,,E. Ekman,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,http://fm-digital-assets.fieldmuseum.org/136/962/V0076379F.jpg,343908,V0076379F,493026,,Psidium,navasense,,,,4444,1910-03-23,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1132.0,207496.0,97494.0,,,,1324.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,http://fm-digital-assets.fieldmuseum.org/224/711/V0071376F.jpg,349929,V0071376F,936742,,Zanthoxylum,coriaceum,,,,,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1133.0,83127.0,104185.0,,,,1325.0,65699.0,Ramón d. l. Sagra,R. de la Sagra,Ramón,de la,Sagra,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,http://fm-digital-assets.fieldmuseum.org/218/881/V0072763F.jpg,349973,V0072763F,976782,,Brunfelsia,cestroides,,,,,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1134.0,11609.0,11600.0,,,,1326.0,65699.0,Ramón d. l. Sagra,R. de la Sagra,Ramón,de la,Sagra,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,http://fm-digital-assets.fieldmuseum.org/226/135/V0073184F.jpg,351422,V0073184F,676955,,Solanum,tetramerum,,,,1986,1984-06-,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1135.0,73788.0,104801.0,,,,1327.0,44205.0,Jean J. Linden,J. Linden,Jean,Jules,Linden,Person,Botany Master,ASA Botanist ID 101253,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,http://fm-digital-assets.fieldmuseum.org/60/578/V0064414F.jpg,351595,V0064414F,113165,,Ficus,wrightii,,,,1443,1859-07-,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1136.0,116001.0,97324.0,,,,1328.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,http://fm-digital-assets.fieldmuseum.org/137/365/V0076572F.jpg,351728,V0076572F,142131,,Rhytidophyllum,tomentosum,,nudum,Variety,4743,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1137.0,208554.0,66623.0,,,,1329.0,38023.0,Henrik F. A. von Eggers,H. F. A. von Eggers,Henrik,Franz Alexander,von Eggers,Person,Botany Master,ASA Botanist ID 101402 | 128795,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,http://fm-digital-assets.fieldmuseum.org/137/366/V0076573F.jpg,351729,V0076573F,142132,,Rhytidophyllum,tomentosum,,nudum,Variety,4743,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1138.0,208554.0,66623.0,,,,1330.0,38023.0,Henrik F. A. von Eggers,H. F. A. von Eggers,Henrik,Franz Alexander,von Eggers,Person,Botany Master,ASA Botanist ID 101402 | 128795,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,http://fm-digital-assets.fieldmuseum.org/129/630/V0066128F.jpg,352161,V0066128F,936756,,Gomphia,alaternifolia,,,,s.n.,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1139.0,114278.0,284378.0,,,,1331.0,65699.0,Ramón d. l. Sagra,R. de la Sagra,Ramón,de la,Sagra,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,http://fm-digital-assets.fieldmuseum.org/225/241/V0071961F.jpg,352769,V0071961F,602491,,Dipholis,jubilla,,,,8324,1916-11-12,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1140.0,113835.0,283998.0,,,,1332.0,28153.0,Erik L. Ekman,E. L. Ekman,Erik,Leonard,Ekman,Person,Botany Master,ASA Botanist ID 149789,,E. Ekman,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,http://fm-digital-assets.fieldmuseum.org/143/681/V0064411F.jpg,152439,V0064411F,358295,,Ficus,combsii,,,,500,1895-08-27,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1141.0,97326.0,97324.0,,,,1333.0,66726.0,Robert Combs,R. Combs,Robert,,Combs,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,http://fm-digital-assets.fieldmuseum.org/222/774/V0069349F.jpg,345942,V0069349F,450841,,Guettarda,lanuginosa,,,,2439,1909-10-08,1909-10-09,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1142.0,112930.0,103702.0,,,,1334.0,41180.0,John A. Shafer,J. A. Shafer,John,Adolph,Shafer,Person,Botany Master,ASA Botanist ID 101219 | 149307,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,http://fm-digital-assets.fieldmuseum.org/49/910/V0050806F.jpg,341740,V0050806F,691372,,Neothymopsis,polyantha,,,,16821,1923-06-27,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1143.0,116962.0,285373.0,,,,1335.0,28153.0,Erik L. Ekman,E. L. Ekman,Erik,Leonard,Ekman,Person,Botany Master,ASA Botanist ID 149789,,E. Ekman,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,http://fm-digital-assets.fieldmuseum.org/62/239/V0056625F.jpg,337408,V0056625F,196298,,Euphorbia,villosula,,,,s.n.,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1144.0,114993.0,89707.0,,,,1336.0,38023.0,Henrik F. A. von Eggers,H. F. A. von Eggers,Henrik,Franz Alexander,von Eggers,Person,Botany Master,ASA Botanist ID 101402 | 128795,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,http://fm-digital-assets.fieldmuseum.org/62/783/V0057172F.jpg,337638,V0057172F,383085,,Tragia,ramosa,,leptophylla,Variety,1796,1851,1852,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1145.0,115034.0,377193.0,,,,1337.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,http://fm-digital-assets.fieldmuseum.org/62/408/V0056795F.jpg,337522,V0056795F,248575,,Jatropha,glauca,,,,1955,1859-09-,1860-01-,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1146.0,114022.0,89714.0,,,,1338.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,http://fm-digital-assets.fieldmuseum.org/62/601/V0056988F.jpg,337598,V0056988F,459163,,Phyllanthus,aquaticus,,,,3683,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1147.0,115046.0,89723.0,,,,1339.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,http://fm-digital-assets.fieldmuseum.org/62/611/V0056998F.jpg,337603,V0056998F,459160,,Phyllanthus,subcarnosus,,,,1946,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1148.0,115049.0,89723.0,,,,1340.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,http://fm-digital-assets.fieldmuseum.org/55/751/V0045510F.jpg,340596,V0045510F,475842,,Cyperus,nanus,,subtenuis,Variety,12359,1916-06-13,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1149.0,118444.0,413537.0,,,,1341.0,76835.0,William H. Harris,Wm. Harris,William,H.,Harris,Person,Botany Master,ASA Botanist ID 104190,,"W. Harris
Wm. Harris",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,http://fm-digital-assets.fieldmuseum.org/227/005/V0074246F.jpg,354005,V0074246F,689288,,Callicarpa,bucheri,,,,94,1930-01-,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1150.0,115678.0,283395.0,,,,1342.0,33845.0,George C. Bucher,G. C. Bucher,George,Conrad,Bucher,Person,Botany Master,,,G. C. Bucher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,http://fm-digital-assets.fieldmuseum.org/222/140/V0068708F.jpg,330756,V0068708F,768287,,Chione,impressa,,,,1288,1859-09-,1860-01-,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1151.0,103681.0,103680.0,,,,1343.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,http://fm-digital-assets.fieldmuseum.org/227/093/V0074336F.jpg,353965,V0074336F,998438,,Clerodendrum,sagraei,,,,,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1152.0,18470.0,283673.0,,,,1344.0,65699.0,Ramón d. l. Sagra,R. de la Sagra,Ramón,de la,Sagra,Person,Botany Master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,http://fm-digital-assets.fieldmuseum.org/226/559/V0073787F.jpg,354791,V0073787F,936717,,Freziera,ilicioides,,,,2027,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1153.0,115500.0,32139.0,,,,1345.0,44205.0,Jean J. Linden,J. Linden,Jean,Jules,Linden,Person,Botany Master,ASA Botanist ID 101253,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,http://fm-digital-assets.fieldmuseum.org/226/561/V0073789F.jpg,354792,V0073789F,686828,,Freziera,nimanimae,,,,2128,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1154.0,115501.0,32139.0,,,,1346.0,44205.0,Jean J. Linden,J. Linden,Jean,Jules,Linden,Person,Botany Master,ASA Botanist ID 101253,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,http://fm-digital-assets.fieldmuseum.org/226/560/V0073788F.jpg,354793,V0073788F,940315,,Freziera,nimanimae,,,,2128,,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1155.0,115501.0,32139.0,,,,1347.0,44205.0,Jean J. Linden,J. Linden,Jean,Jules,Linden,Person,Botany Master,ASA Botanist ID 101253,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,http://fm-digital-assets.fieldmuseum.org/243/649/V0092701F.jpg,1769866,V0092701F,686453,,Ternstroemia,obovalis,,minor,Variety,1125,1859-09-,1860-01-,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1156.0,412256.0,414474.0,,,,1348.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,http://fm-digital-assets.fieldmuseum.org/62/609/V0056996F.jpg,337602,V0056996F,248572,,Phyllanthus,heliotropus,,,,1945,1859-09-,1860-01-,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1157.0,115048.0,89723.0,,,,1349.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,http://fm-digital-assets.fieldmuseum.org/137/558/V0075038F.jpg,339379,V0075038F,2159367,,Copernicia,molineti,,,,14912,1931-06-24,,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1158.0,84395.0,84378.0,,,,1350.0,31920.0,Brother Joseph Sylvestre Sauget-Barbier León,Bro. León,Joseph Sylvestre,,Sauget-Barbier León,Person,Botany Master,ASA Botanist ID 101234 | 146141 | 142274,,"Frère Leon
Hermano León
Joseph Sylvestre
Joseph Sylvestre Sauget-Barbier
Sauget y Barbis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,http://fm-digital-assets.fieldmuseum.org/222/486/V0069059F.jpg,345834,V0069059F,776427,,Exostema,purpureum,,,,2680,1860,1864,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1159.0,112853.0,103692.0,,,,1351.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,http://fm-digital-assets.fieldmuseum.org/222/757/V0069331F.jpg,330031,V0069331F,768358,,Guettarda,bracteata,,,,261,1859-09-,1860-01-,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1160.0,112917.0,103702.0,,,,1352.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,http://fm-digital-assets.fieldmuseum.org/222/789/V0069364F.jpg,345957,V0069364F,766941,,Guettarda,reticulata,,,,1293,1859-09-,1860-01-,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1161.0,112918.0,103702.0,,,,1353.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,http://fm-digital-assets.fieldmuseum.org/224/510/V0071161F.jpg,345109,V0071161F,248589,,Stenostomum,densiflorum,,,,2713,1860,1864,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1162.0,113506.0,286474.0,,,,1354.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,http://fm-digital-assets.fieldmuseum.org/223/669/V0070272F.jpg,347928,V0070272F,768513,,Psychotria,tribracteata,,,,238,1856,1857,,2610,,,,,Cuba,Cuba,,,21.5,21  30 00 N,-80.0,80 00 00 W,21540,1163.0,113181.0,103733.0,,,,1355.0,21061.0,Charles (Carlos) Wright,C. Wright,Charles (Carlos),,Wright,Person,Botany Master,ASA Botanist ID 150088,,"Ch. Wright
Chas. Wright",Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
