ecatalogue_key,DarImageURL,catalog_irn,ObjEcode,ObjObjectNumber,IdeFiledAsFamilyNumber,DarGenus,DarSpecies,DarSubspecies,DarInfraspecificEpithet,DarInfraspecificRank,ColCollectionNumber,ColEarliestDateCollected,ColLatestDateCollected,ColDateCollected,site_irn,LocElevationASLFromMt,LocElevationASLToMt,LocElevationASLFromFt,LocElevationASLToFt,PolLocality,PolPD1,PolPD2,PolPD3,LatPreferredCentroidLatDec,LatPreferredCentroidLatitude,LatPreferredCentroidLongDec,LatPreferredCentroidLongitude,site_parent_irn,taxon_1_IdeTaxonRef_key,taxon_1_taxon_irn,taxon_1_taxon_parent_irn,taxon_2_IdeTaxonRef_key,taxon_2_taxon_irn,taxon_2_taxon_parent_irn,col_1_ColCollectorRef_key,col_1_Collector_irn,col_1_NamFullName,col_1_NamBriefName,col_1_NamFirst,col_1_NamMiddle,col_1_NamLast,col_1_NamPartyType,col_1_NamSource,col_1_NamExternalReferences_tab,col_1_NamOrganisationOtherNames_tab,col_1_NamOtherNames_tab,col_1_NamRoles_tab,col_2_ColCollectorRef_key,col_2_Collector_irn,col_2_NamFullName,col_2_NamBriefName,col_2_NamFirst,col_2_NamMiddle,col_2_NamLast,col_2_NamPartyType,col_2_NamSource,col_2_NamExternalReferences_tab,col_2_NamOrganisationOtherNames_tab,col_2_NamOtherNames_tab,col_2_NamRoles_tab,col_3_ColCollectorRef_key,col_3_Collector_irn,col_3_NamFullName,col_3_NamBriefName,col_3_NamFirst,col_3_NamMiddle,col_3_NamLast,col_3_NamPartyType,col_3_NamSource,col_3_NamExternalReferences_tab,col_3_NamOrganisationOtherNames_tab,col_3_NamOtherNames_tab,col_3_NamRoles_tab
1709,http://fm-digital-assets.fieldmuseum.org/1888/558/V0508983F.jpg,4012230,V0508983F,221703,,Euphorbia,berteroana,,,,7587,1907-12-10,1907-12-12,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1720.0,553787.0,89707.0,,,,2454.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1710,http://fm-digital-assets.fieldmuseum.org/2108/782/V0495974F.jpg,3999754,V0495974F,221441,,Croton,humilis,,,,7330,1907-11-27,1907-11-28,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1721.0,513774.0,89693.0,,,,2455.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1711,http://fm-digital-assets.fieldmuseum.org/2108/784/V0495976F.jpg,3999756,V0495976F,221601,,Croton,humilis,,,,7486,1907-12-06,1907-12-08,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1722.0,513774.0,89693.0,,,,2456.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1712,http://fm-digital-assets.fieldmuseum.org/1888/559/V0508984F.jpg,4012231,V0508984F,221922,,Euphorbia,berteroana,,,,7801,1907-12-22,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1723.0,553787.0,89707.0,,,,2457.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1713,http://fm-digital-assets.fieldmuseum.org/1888/673/V0509098F.jpg,4012488,V0509098F,246354,,Euphorbia,blodgettii,,,,7946,1909-05-15,1909-05-18,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1724.0,30590.0,89707.0,,,,2458.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1714,http://fm-digital-assets.fieldmuseum.org/1888/672/V0509097F.jpg,4012494,V0509097F,221475,,Euphorbia,blodgettii,,,,7362,1907-12-03,1907-12-04,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1725.0,30590.0,89707.0,,,,2459.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1715,http://fm-digital-assets.fieldmuseum.org/1888/671/V0509096F.jpg,4012498,V0509096F,246641,,Euphorbia,blodgettii,,,,8259,1909-05-30,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1726.0,30590.0,89707.0,,,,2460.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1716,http://fm-digital-assets.fieldmuseum.org/1888/669/V0509094F.jpg,4012506,V0509094F,221744,,Euphorbia,blodgettii,,,,7627,1907-12-14,1907-12-16,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1727.0,30590.0,89707.0,,,,2461.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1717,http://fm-digital-assets.fieldmuseum.org/1888/670/V0509095F.jpg,4012509,V0509095F,221309,,Euphorbia,blodgettii,,,,7202,1907-11-23,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1728.0,30590.0,89707.0,,,,2462.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1718,http://fm-digital-assets.fieldmuseum.org/1888/621/V0509046F.jpg,4012512,V0509046F,221395,,Euphorbia,blodgettii,,,,7286,1907-11-27,1907-11-28,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1729.0,30590.0,89707.0,,,,2463.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1719,http://fm-digital-assets.fieldmuseum.org/1888/595/V0509020F.jpg,4012515,V0509020F,221963,,Euphorbia,blodgettii,,,,7841,1907-12-24,1907-12-25,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1730.0,30590.0,89707.0,,,,2464.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1720,http://fm-digital-assets.fieldmuseum.org/1888/756/V0509181F.jpg|http://fm-digital-assets.fieldmuseum.org/1888/757/V0509181F_a.jpg,4013495,V0509181F,246431,,Euphorbia,cayensis,,,,8027,1909-05-15,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1731.0,114988.0,89707.0,,,,2465.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1721,http://fm-digital-assets.fieldmuseum.org/1888/758/V0509182F.jpg,4013498,V0509182F,246530,,Euphorbia,cayensis,,,,8139,1909-05-22,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1732.0,114988.0,89707.0,,,,2466.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1722,http://fm-digital-assets.fieldmuseum.org/1888/759/V0509183F.jpg,4013499,V0509183F,246369,,Euphorbia,cayensis,,,,7961,1909-05-15,1909-05-18,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1733.0,114988.0,89707.0,,,,2467.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1723,http://fm-digital-assets.fieldmuseum.org/1888/829/V0509254F.jpg,4014289,V0509254F,221428,,Euphorbia,cyathophora,,,,7317,1907-11-27,1907-11-28,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1734.0,30646.0,89707.0,,,,2468.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1724,http://fm-digital-assets.fieldmuseum.org/1888/830/V0509255F.jpg,4014293,V0509255F,221941,,Euphorbia,cyathophora,,,,7819,1907-12-24,1907-12-25,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1735.0,30646.0,89707.0,,,,2469.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1725,http://fm-digital-assets.fieldmuseum.org/1888/831/V0509256F.jpg,4014296,V0509256F,246525,,Euphorbia,cyathophora,,,,8134,1909-05-22,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1736.0,30646.0,89707.0,,,,2470.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1726,http://fm-digital-assets.fieldmuseum.org/1889/073/V0509499F.jpg,4014347,V0509499F,221407,,Euphorbia,gymnonota,,,,7297,1907-11-27,1907-11-28,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1737.0,686886.0,89707.0,,,,2471.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1727,http://fm-digital-assets.fieldmuseum.org/1889/083/V0509509F.jpg,4014362,V0509509F,221743,,Euphorbia,gymnonota,,,,7626,1907-12-14,1907-12-16,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1738.0,686886.0,89707.0,,,,2472.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1728,http://fm-digital-assets.fieldmuseum.org/2118/372/V0497258F.jpg,4013231,V0497258F,221451,,Drypetes,diversifolia,,,,7339,1907-11-30,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1739.0,530178.0,26379.0,,,,2473.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1729,http://fm-digital-assets.fieldmuseum.org/2118/373/V0497259F.jpg,4013235,V0497259F,246487,,Drypetes,diversifolia,,,,8090,1909-05-21,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1740.0,530178.0,26379.0,,,,2474.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1730,http://fm-digital-assets.fieldmuseum.org/2189/902/V0485206F.jpg,4310203,V0485206F,221539,,Metastelma,bahamense,,,,7426,1907-12-05,1907-12-06,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1741.0,711475.0,84652.0,,,,2475.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1731,http://fm-digital-assets.fieldmuseum.org/2058/204/V0483379F.jpg,4143389,V0483379F,221667,,Phyllanthus,pentaphyllus,,,,7552,1907-12-09,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1742.0,691007.0,89723.0,,,,2476.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1732,http://fm-digital-assets.fieldmuseum.org/2058/205/V0483380F.jpg,4143390,V0483380F,248657,,Phyllanthus,pentaphyllus,,,,7552,1907-12-09,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1743.0,691007.0,89723.0,,,,2477.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1733,http://fm-digital-assets.fieldmuseum.org/2058/694/V0483502F.jpg,4146515,V0483502F,221635,,Phyllanthus,amarus,,,,7519,1907-12-06,1907-12-08,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1744.0,58879.0,89723.0,,,,2478.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1734,http://fm-digital-assets.fieldmuseum.org/2012/369/V0483516F.jpg,4146635,V0483516F,246774,,Margaritaria,scandens,,,,8394,1909-06-04,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1745.0,688506.0,46262.0,,,,2479.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1735,http://fm-digital-assets.fieldmuseum.org/2058/821/V0483648F.jpg,4158105,V0483648F,221556,,Heterosavia,bahamensis,,,,7442,1907-12-05,1907-12-06,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1746.0,696000.0,695998.0,,,,2480.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1736,http://fm-digital-assets.fieldmuseum.org/2058/822/V0483649F.jpg,4158106,V0483649F,246618,,Heterosavia,bahamensis,,,,8236,1909-05-28,1909-05-29,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1747.0,696000.0,695998.0,,,,2481.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1737,http://fm-digital-assets.fieldmuseum.org/1966/634/V0476178F.jpg,3957009,V0476178F,221919,,Argythamnia,sericea,,,,7798,1907-12-22,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1748.0,682455.0,89684.0,,,,2482.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1738,http://fm-digital-assets.fieldmuseum.org/1966/541/V0476094F.jpg,3956489,V0476094F,221279,,Argythamnia,candicans,,,,7172,1907-11-22,1907-11-23,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1749.0,89686.0,89684.0,,,,2483.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1739,http://fm-digital-assets.fieldmuseum.org/1966/542/V0476095F.jpg,3956492,V0476095F,221385,,Argythamnia,candicans,,,,7276,1907-11-27,1907-11-28,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1750.0,89686.0,89684.0,,,,2484.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1740,http://fm-digital-assets.fieldmuseum.org/2125/979/V0484371F.jpg,4198989,V0484371F,221523,,Angadenia,berteroi,,,,7409,1907-12-03,1907-12-04,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1751.0,529348.0,529347.0,,,,2485.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1741,http://fm-digital-assets.fieldmuseum.org/2125/980/V0484372F.jpg,4198990,V0484372F,246520,,Angadenia,berteroi,,,,8238,1909-05-28,1909-05-29,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1752.0,529348.0,529347.0,,,,2486.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1742,http://fm-digital-assets.fieldmuseum.org/2125/981/V0484373F.jpg,4198991,V0484373F,221683,,Angadenia,berteroi,,,,7568,1907-12-10,1907-12-12,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1753.0,529348.0,529347.0,,,,2487.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1743,http://fm-digital-assets.fieldmuseum.org/2126/255/V0484458F.jpg,4199793,V0484458F,221573,,Echites,umbellatus,,,,7458,1907-12-06,1907-12-08,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1754.0,26866.0,84274.0,,,,2488.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1744,http://fm-digital-assets.fieldmuseum.org/2126/256/V0484459F.jpg,4199796,V0484459F,221381,,Echites,umbellatus,,,,7273,1907-11-27,1907-11-28,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1755.0,26866.0,84274.0,,,,2489.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1745,http://fm-digital-assets.fieldmuseum.org/2126/257/V0484460F.jpg,4199798,V0484460F,246815,,Echites,umbellatus,,,,8438,1909-05-15,1909-05-18,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1756.0,26866.0,84274.0,,,,2490.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1746,http://fm-digital-assets.fieldmuseum.org/2126/258/V0484461F.jpg,4199800,V0484461F,246657,,Echites,umbellatus,,,,8275,1909-05-30,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1757.0,26866.0,84274.0,,,,2491.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1747,http://fm-digital-assets.fieldmuseum.org/2126/259/V0484462F.jpg,4199801,V0484462F,246539,,Echites,umbellatus,,,,8148,1909-05-22,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1758.0,26866.0,84274.0,,,,2492.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1748,http://fm-digital-assets.fieldmuseum.org/2126/260/V0484463F.jpg,4199802,V0484463F,246622,,Echites,umbellatus,,,,8240,1909-05-26,1909-05-29,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1759.0,26866.0,84274.0,,,,2493.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1749,http://fm-digital-assets.fieldmuseum.org/2126/529/V0484670F.jpg,4212099,V0484670F,221889,,Plumeria,obtusa,,,,7770,1907-12-21,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1760.0,62029.0,62007.0,,,,2494.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1750,http://fm-digital-assets.fieldmuseum.org/2126/528/V0484669F.jpg,4212104,V0484669F,246803,,Plumeria,obtusa,,,,8424,1909-06-07,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1761.0,62029.0,62007.0,,,,2495.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1751,http://fm-digital-assets.fieldmuseum.org/2126/521/V0484668F.jpg,4212111,V0484668F,221876,,Plumeria,obtusa,,,,7757,1907-12-20,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1762.0,62029.0,62007.0,,,,2496.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1752,http://fm-digital-assets.fieldmuseum.org/2126/520/V0484667F.jpg,4212114,V0484667F,221869,,Plumeria,obtusa,,,,7750,1907-12-19,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1763.0,62029.0,62007.0,,,,2497.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1753,http://fm-digital-assets.fieldmuseum.org/2189/991/V0485281F.jpg,4310279,V0485281F,221334,,Metastelma,inaguense,,,,7227,1907-11-26,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1764.0,47820.0,84652.0,,,,2498.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1754,http://fm-digital-assets.fieldmuseum.org/2189/990/V0485280F.jpg,4310278,V0485280F,221368,,Metastelma,inaguense,,,,7260,1907-11-27,1907-11-28,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1765.0,47820.0,84652.0,,,,2499.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1755,http://fm-digital-assets.fieldmuseum.org/1845/187/C0668603F.jpg,3981514,C0668603F,221792,,Marsilea,nashii,,,,7673,1907-12-14,1907-12-16,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1766.0,112326.0,382939.0,,,,2500.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1756,http://fm-digital-assets.fieldmuseum.org/2012/189/V0483021F.jpg,4132239,V0483021F,246572,,Phyllanthus,amarus,,,,8190,1909-05-28,1909-05-29,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1767.0,58879.0,89723.0,,,,2501.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1757,http://fm-digital-assets.fieldmuseum.org/2012/192/V0483024F.jpg,4138697,V0483024F,221923,,Phyllanthus,amarus,,,,7802,1907-12-22,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1768.0,58879.0,89723.0,,,,2502.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1758,http://fm-digital-assets.fieldmuseum.org/2012/193/V0483025F.jpg,4138731,V0483025F,222002,,Phyllanthus,amarus,,,,7881,1907-12-22,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1769.0,58879.0,89723.0,,,,2503.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1759,http://fm-digital-assets.fieldmuseum.org/2012/278/V0483110F.jpg,4139997,V0483110F,246645,,Phyllanthus,caroliniensis,saxicola,,,8263,1909-05-30,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1770.0,691751.0,58904.0,,,,2504.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1760,http://fm-digital-assets.fieldmuseum.org/2012/279/V0483111F.jpg,4139999,V0483111F,246722,,Phyllanthus,caroliniensis,saxicola,,,8344,1909-06-,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1771.0,691751.0,58904.0,,,,2505.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
1761,http://fm-digital-assets.fieldmuseum.org/2012/280/V0483112F.jpg,4140006,V0483112F,221314,,Phyllanthus,caroliniensis,saxicola,,,7207,1907-11-25,,,950,,,,,Bahamas,Bahamas,,,24.0,24  00 00 N,-76.0,76 00 00 W,21540,1772.0,691751.0,58904.0,,,,2506.0,63022.0,Percy Wilson,P.  Wilson,Percy,,Wilson,Person,Botany Master,ASA Botanist ID 128225,,,Collector (Botany),,,,,,,,,,,,,,,,,,,,,,,,,,
